appid	sessionid	app	msg	apprisk	srcip	dstip	DeviceID
25902	37497	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37497	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37497	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37497	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37497	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37497	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37497	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37499	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37499	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37499	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37499	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37499	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37499	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37499	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37501	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37501	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37501	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37501	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37501	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37501	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37501	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37503	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37503	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37503	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37503	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37503	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37503	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37503	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37505	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37505	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37505	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37505	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37505	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37505	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37505	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37507	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37507	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37507	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37507	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37507	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37507	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37507	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37509	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37509	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37509	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37509	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37509	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37509	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37509	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37511	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37511	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37511	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37511	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37511	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37511	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37511	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37513	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37513	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37513	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37513	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37513	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37513	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37513	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37515	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37515	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37515	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37515	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37515	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37515	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37515	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37517	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37517	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37517	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37517	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37517	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37517	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37517	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37519	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37519	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37519	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37519	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37519	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37519	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37519	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37521	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37521	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37521	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37521	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37521	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37521	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37521	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37484	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37484	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37484	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37484	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37484	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37484	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37484	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37486	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37486	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37486	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37486	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37486	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37486	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37486	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37488	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37488	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37488	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37488	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37488	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37488	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37488	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37490	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37490	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37490	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37490	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37490	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37490	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37490	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37492	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37492	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37492	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37492	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37492	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37492	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37492	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37494	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37494	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37494	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37494	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37494	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37494	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37494	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37496	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37496	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37496	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37496	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37496	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37496	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37496	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37498	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37498	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37498	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37498	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37498	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37498	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37498	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37500	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37500	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37500	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37500	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37500	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37500	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37500	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37502	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37502	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37502	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37502	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
25902	37502	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
48886	37502	Modbus_Func06.Write.Single.Reg.Validation	Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation	elevated	172.27.224.251	172.27.224.250	
16938	37502	Modbus	Operational.Technology: Modbus	elevated	172.27.224.251	172.27.224.250	
25902	37504	Modbus_Write.Single.Register	Operational.Technology: Modbus_Write.Single.Register	elevated	172.27.224.251	172.27.224.250	
