app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		487470	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		486081	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486580	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485830	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487514	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		485527	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486574	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486587	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487490	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487377	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486170	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487477	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		485588	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484412	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487423	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486211	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		487405	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		487359	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		486161	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		486623	unknown	1	tcp	10.200.1.251	10.50.1.54
incomplete		486113	unknown	1	tcp	10.200.1.251	10.50.1.54
incomplete		485908	unknown	1	tcp	10.200.1.251	10.50.1.54
incomplete		485911	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		482154	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		485508	unknown	1	tcp	10.200.1.153	10.50.1.54
