app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
insufficient-data		485485	unknown	1	udp	10.200.1.181	10.200.1.15
insufficient-data		486183	unknown	1	udp	10.200.1.233	10.200.1.15
insufficient-data		486186	unknown	1	udp	10.200.1.233	10.200.1.15
insufficient-data		486123	unknown	1	udp	10.200.1.168	10.200.1.15
insufficient-data		486189	unknown	1	udp	10.200.1.233	10.200.1.15
insufficient-data		485482	unknown	1	udp	10.200.1.233	10.200.1.15
insufficient-data		485489	unknown	1	udp	10.200.1.233	10.200.1.15
insufficient-data		486193	unknown	1	udp	10.200.1.233	10.200.1.15
bacnet-complex-ack	bacnet	485833	ics-protocols	1	udp	10.200.1.233	10.200.1.15
bacnet-complex-ack	bacnet	485895	ics-protocols	1	udp	10.200.1.169	10.200.1.15
bacnet-complex-ack	bacnet	485922	ics-protocols	1	udp	10.200.1.181	10.200.1.15
bacnet-complex-ack	bacnet	486052	ics-protocols	1	udp	10.200.1.58	10.200.1.15
bacnet-read-property	bacnet	485723	ics-protocols	1	udp	10.200.1.168	10.200.1.15
bacnet-complex-ack	bacnet	486218	ics-protocols	1	udp	10.200.1.128	10.200.1.15
bacnet-complex-ack	bacnet	484806	ics-protocols	1	udp	10.200.1.210	10.200.1.15
bacnet-base	bacnet	486114	ics-protocols	1	udp	10.200.1.77	10.200.1.15
insufficient-data		486085	unknown	1	udp	10.200.1.15	10.200.1.77
bacnet-i-am	bacnet	485467	ics-protocols	1	udp	10.200.1.15	10.200.1.127
bacnet-i-am	bacnet	484341	ics-protocols	1	udp	10.200.1.15	10.200.1.232
bacnet-base	bacnet	486324	ics-protocols	1	udp	104.130.52.9	10.200.1.15
bacnet-complex-ack	bacnet	486018	ics-protocols	1	udp	10.200.1.166	10.200.1.15
bacnet-complex-ack	bacnet	485978	ics-protocols	1	udp	10.200.1.124	10.200.1.15
web-browsing		482024	internet-utility	4	tcp	10.200.1.193	10.50.1.52
web-browsing		485265	internet-utility	4	tcp	10.200.1.193	10.50.1.52
web-browsing		485635	internet-utility	4	tcp	10.200.1.193	10.50.1.52
web-browsing		484619	internet-utility	4	tcp	10.200.1.86	10.50.1.52
web-browsing		484581	internet-utility	4	tcp	10.200.1.86	10.50.1.52
web-browsing		484603	internet-utility	4	tcp	10.200.1.86	10.50.1.52
web-browsing		483778	internet-utility	4	tcp	10.200.1.86	10.50.1.52
